NLP_Query,SQL_Query,Recommended_Visualization
Which result has the highest and lowest values among students?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 1 UNION ALL SELECT Name, result FROM df ORDER BY result ASC LIMIT 1;",Bar
Who are the bottom 5 students based on Hobby?,"SELECT Name, Hobby FROM df ORDER BY Hobby ASC LIMIT 5;",Bar
How has the average diploma changed over the years?,"SELECT acadyear, AVG(diploma) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Who are the top 5 students based on ssc?,"SELECT Name, ssc FROM df ORDER BY ssc DESC LIMIT 5;",Bar
Is there a relationship between acadyear and ssc among students?,"SELECT acadyear, ssc FROM df;",Scatter
Who are the bottom 5 students based on diploma?,"SELECT Name, diploma FROM df ORDER BY diploma ASC LIMIT 5;",Bar
Who are the bottom 5 students based on sem?,"SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 5;",Bar
Is there a relationship between Hobby and hsc among students?,"SELECT Hobby, hsc FROM df;",Scatter
What is the distribution of students based on sem?,"SELECT sem, COUNT(*) FROM df GROUP BY sem;",Bar
Who are the top 5 students based on stat?,"SELECT Name, stat FROM df ORDER BY stat DESC LIMIT 5;",Bar
Who are the bottom 5 students based on ECategory?,"SELECT Name, ECategory FROM df ORDER BY ECategory ASC LIMIT 5;",Bar
How has the average ssc changed over the years?,"SELECT acadyear, AVG(ssc) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
What is the distribution of students based on ssc?,"SELECT ssc, COUNT(*) FROM df GROUP BY ssc;",Bar
Who are the bottom 5 students based on cet?,"SELECT Name, cet FROM df ORDER BY cet ASC LIMIT 5;",Bar
Is there a relationship between Hobby_level and hsc among students?,"SELECT Hobby_level, hsc FROM df;",Scatter
Which ECategory has the highest and lowest values among students?,"SELECT Name, ECategory FROM df ORDER BY ECategory DESC LIMIT 1 UNION ALL SELECT Name, ECategory FROM df ORDER BY ECategory ASC LIMIT 1;",Bar
Is there a relationship between hsc and diploma among students?,"SELECT hsc, diploma FROM df;",Scatter
What is the distribution of students based on Hobby?,"SELECT Hobby, COUNT(*) FROM df GROUP BY Hobby;",Pie
Which Hobby has the highest and lowest values among students?,"SELECT Name, Hobby FROM df ORDER BY Hobby DESC LIMIT 1 UNION ALL SELECT Name, Hobby FROM df ORDER BY Hobby ASC LIMIT 1;",Bar
Which stat has the highest and lowest values among students?,"SELECT Name, stat FROM df ORDER BY stat DESC LIMIT 1 UNION ALL SELECT Name, stat FROM df ORDER BY stat ASC LIMIT 1;",Bar
Who are the top 5 students based on Hobby?,"SELECT Name, Hobby FROM df ORDER BY Hobby DESC LIMIT 5;",Bar
Is there a relationship between gpa and sem among students?,"SELECT gpa, sem FROM df;",Scatter
Which hsc has the highest and lowest values among students?,"SELECT Name, hsc FROM df ORDER BY hsc DESC LIMIT 1 UNION ALL SELECT Name, hsc FROM df ORDER BY hsc ASC LIMIT 1;",Bar
How has the average result changed over the years?,"SELECT acadyear, AVG(result) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Which gpa has the highest and lowest values among students?,"SELECT Name, gpa FROM df ORDER BY gpa DESC LIMIT 1 UNION ALL SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 1;",Bar
Who are the bottom 5 students based on hsc?,"SELECT Name, hsc FROM df ORDER BY hsc ASC LIMIT 5;",Bar
Which Hobby_level has the highest and lowest values among students?,"SELECT Name, Hobby_level FROM df ORDER BY Hobby_level DESC LIMIT 1 UNION ALL SELECT Name, Hobby_level FROM df ORDER BY Hobby_level ASC LIMIT 1;",Bar
What is the distribution of students based on ssc?,"SELECT ssc, COUNT(*) FROM df GROUP BY ssc;",Bar
How has the average diploma changed over the years?,"SELECT acadyear, AVG(diploma) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Which sem has the highest and lowest values among students?,"SELECT Name, sem FROM df ORDER BY sem DESC LIMIT 1 UNION ALL SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 1;",Bar
What is the distribution of students based on acadyear?,"SELECT acadyear, COUNT(*) FROM df GROUP BY acadyear;",Bar
Which gpa has the highest and lowest values among students?,"SELECT Name, gpa FROM df ORDER BY gpa DESC LIMIT 1 UNION ALL SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 1;",Bar
Which result has the highest and lowest values among students?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 1 UNION ALL SELECT Name, result FROM df ORDER BY result ASC LIMIT 1;",Bar
Who are the top 5 students based on ssc?,"SELECT Name, ssc FROM df ORDER BY ssc DESC LIMIT 5;",Bar
Which diploma has the highest and lowest values among students?,"SELECT Name, diploma FROM df ORDER BY diploma DESC LIMIT 1 UNION ALL SELECT Name, diploma FROM df ORDER BY diploma ASC LIMIT 1;",Bar
What is the distribution of students based on diploma?,"SELECT diploma, COUNT(*) FROM df GROUP BY diploma;",Bar
How has the average sem changed over the years?,"SELECT acadyear, AVG(sem) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average gpa changed over the years?,"SELECT acadyear, AVG(gpa) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Who are the top 5 students based on diploma?,"SELECT Name, diploma FROM df ORDER BY diploma DESC LIMIT 5;",Bar
Who are the bottom 5 students based on sem?,"SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 5;",Bar
Is there a relationship between result and ssc among students?,"SELECT result, ssc FROM df;",Scatter
Who are the top 5 students based on cet?,"SELECT Name, cet FROM df ORDER BY cet DESC LIMIT 5;",Bar
Who are the top 5 students based on cet?,"SELECT Name, cet FROM df ORDER BY cet DESC LIMIT 5;",Bar
Who are the bottom 5 students based on stat?,"SELECT Name, stat FROM df ORDER BY stat ASC LIMIT 5;",Bar
Is there a relationship between gpa and diploma among students?,"SELECT gpa, diploma FROM df;",Scatter
What is the distribution of students based on Hobby?,"SELECT Hobby, COUNT(*) FROM df GROUP BY Hobby;",Pie
Who are the top 5 students based on diploma?,"SELECT Name, diploma FROM df ORDER BY diploma DESC LIMIT 5;",Bar
How has the average Hobby_level changed over the years?,"SELECT acadyear, AVG(Hobby_level) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average Hobby changed over the years?,"SELECT acadyear, AVG(Hobby) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Is there a relationship between ECategory and hsc among students?,"SELECT ECategory, hsc FROM df;",Scatter
How has the average result changed over the years?,"SELECT acadyear, AVG(result) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Which result has the highest and lowest values among students?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 1 UNION ALL SELECT Name, result FROM df ORDER BY result ASC LIMIT 1;",Bar
What is the distribution of students based on acadyear?,"SELECT acadyear, COUNT(*) FROM df GROUP BY acadyear;",Bar
Which gpa has the highest and lowest values among students?,"SELECT Name, gpa FROM df ORDER BY gpa DESC LIMIT 1 UNION ALL SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 1;",Bar
Which cet has the highest and lowest values among students?,"SELECT Name, cet FROM df ORDER BY cet DESC LIMIT 1 UNION ALL SELECT Name, cet FROM df ORDER BY cet ASC LIMIT 1;",Bar
Who are the top 5 students based on Hobby_level?,"SELECT Name, Hobby_level FROM df ORDER BY Hobby_level DESC LIMIT 5;",Bar
Who are the top 5 students based on hsc?,"SELECT Name, hsc FROM df ORDER BY hsc DESC LIMIT 5;",Bar
Who are the top 5 students based on acadyear?,"SELECT Name, acadyear FROM df ORDER BY acadyear DESC LIMIT 5;",Bar
Who are the bottom 5 students based on Hobby?,"SELECT Name, Hobby FROM df ORDER BY Hobby ASC LIMIT 5;",Bar
Is there a relationship between sem and ssc among students?,"SELECT sem, ssc FROM df;",Scatter
Which sem has the highest and lowest values among students?,"SELECT Name, sem FROM df ORDER BY sem DESC LIMIT 1 UNION ALL SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 1;",Bar
Is there a relationship between acadyear and ssc among students?,"SELECT acadyear, ssc FROM df;",Scatter
Who are the top 5 students based on acadyear?,"SELECT Name, acadyear FROM df ORDER BY acadyear DESC LIMIT 5;",Bar
What is the distribution of students based on sem?,"SELECT sem, COUNT(*) FROM df GROUP BY sem;",Bar
Which result has the highest and lowest values among students?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 1 UNION ALL SELECT Name, result FROM df ORDER BY result ASC LIMIT 1;",Bar
Is there a relationship between cet and hsc among students?,"SELECT cet, hsc FROM df;",Scatter
Is there a relationship between sem and hsc among students?,"SELECT sem, hsc FROM df;",Scatter
Who are the top 5 students based on stat?,"SELECT Name, stat FROM df ORDER BY stat DESC LIMIT 5;",Bar
Who are the bottom 5 students based on gpa?,"SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 5;",Bar
How has the average gpa changed over the years?,"SELECT acadyear, AVG(gpa) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average result changed over the years?,"SELECT acadyear, AVG(result) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Who are the bottom 5 students based on hsc?,"SELECT Name, hsc FROM df ORDER BY hsc ASC LIMIT 5;",Bar
What is the distribution of students based on diploma?,"SELECT diploma, COUNT(*) FROM df GROUP BY diploma;",Bar
How has the average hsc changed over the years?,"SELECT acadyear, AVG(hsc) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Which cet has the highest and lowest values among students?,"SELECT Name, cet FROM df ORDER BY cet DESC LIMIT 1 UNION ALL SELECT Name, cet FROM df ORDER BY cet ASC LIMIT 1;",Bar
Which sem has the highest and lowest values among students?,"SELECT Name, sem FROM df ORDER BY sem DESC LIMIT 1 UNION ALL SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 1;",Bar
Which ECategory has the highest and lowest values among students?,"SELECT Name, ECategory FROM df ORDER BY ECategory DESC LIMIT 1 UNION ALL SELECT Name, ECategory FROM df ORDER BY ECategory ASC LIMIT 1;",Bar
Who are the top 5 students based on acadyear?,"SELECT Name, acadyear FROM df ORDER BY acadyear DESC LIMIT 5;",Bar
Which result has the highest and lowest values among students?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 1 UNION ALL SELECT Name, result FROM df ORDER BY result ASC LIMIT 1;",Bar
Is there a relationship between hsc and diploma among students?,"SELECT hsc, diploma FROM df;",Scatter
Who are the bottom 5 students based on Hobby_level?,"SELECT Name, Hobby_level FROM df ORDER BY Hobby_level ASC LIMIT 5;",Bar
Which acadyear has the highest and lowest values among students?,"SELECT Name, acadyear FROM df ORDER BY acadyear DESC LIMIT 1 UNION ALL SELECT Name, acadyear FROM df ORDER BY acadyear ASC LIMIT 1;",Bar
What is the distribution of students based on Hobby?,"SELECT Hobby, COUNT(*) FROM df GROUP BY Hobby;",Pie
Who are the bottom 5 students based on sem?,"SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 5;",Bar
What is the distribution of students based on sem?,"SELECT sem, COUNT(*) FROM df GROUP BY sem;",Bar
Which hsc has the highest and lowest values among students?,"SELECT Name, hsc FROM df ORDER BY hsc DESC LIMIT 1 UNION ALL SELECT Name, hsc FROM df ORDER BY hsc ASC LIMIT 1;",Bar
How has the average gpa changed over the years?,"SELECT acadyear, AVG(gpa) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average diploma changed over the years?,"SELECT acadyear, AVG(diploma) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
What is the distribution of students based on diploma?,"SELECT diploma, COUNT(*) FROM df GROUP BY diploma;",Bar
Who are the top 5 students based on result?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 5;",Bar
How has the average hsc changed over the years?,"SELECT acadyear, AVG(hsc) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average ECategory changed over the years?,"SELECT acadyear, AVG(ECategory) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Who are the top 5 students based on acadyear?,"SELECT Name, acadyear FROM df ORDER BY acadyear DESC LIMIT 5;",Bar
Who are the top 5 students based on sem?,"SELECT Name, sem FROM df ORDER BY sem DESC LIMIT 5;",Bar
Who are the top 5 students based on hsc?,"SELECT Name, hsc FROM df ORDER BY hsc DESC LIMIT 5;",Bar
Which result has the highest and lowest values among students?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 1 UNION ALL SELECT Name, result FROM df ORDER BY result ASC LIMIT 1;",Bar
Who are the top 5 students based on stat?,"SELECT Name, stat FROM df ORDER BY stat DESC LIMIT 5;",Bar
Is there a relationship between sem and cet among students?,"SELECT sem, cet FROM df;",Scatter
Who are the bottom 5 students based on gpa?,"SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 5;",Bar
Which stat has the highest and lowest values among students?,"SELECT Name, stat FROM df ORDER BY stat DESC LIMIT 1 UNION ALL SELECT Name, stat FROM df ORDER BY stat ASC LIMIT 1;",Bar
Who are the top 5 students based on ssc?,"SELECT Name, ssc FROM df ORDER BY ssc DESC LIMIT 5;",Bar
Which gpa has the highest and lowest values among students?,"SELECT Name, gpa FROM df ORDER BY gpa DESC LIMIT 1 UNION ALL SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 1;",Bar
Is there a relationship between ssc and hsc among students?,"SELECT ssc, hsc FROM df;",Scatter
What is the distribution of students based on Hobby_level?,"SELECT Hobby_level, COUNT(*) FROM df GROUP BY Hobby_level;",Pie
How has the average result changed over the years?,"SELECT acadyear, AVG(result) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Is there a relationship between Hobby_level and hsc among students?,"SELECT Hobby_level, hsc FROM df;",Scatter
Is there a relationship between stat and cet among students?,"SELECT stat, cet FROM df;",Scatter
Is there a relationship between cet and ssc among students?,"SELECT cet, ssc FROM df;",Scatter
Which gpa has the highest and lowest values among students?,"SELECT Name, gpa FROM df ORDER BY gpa DESC LIMIT 1 UNION ALL SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 1;",Bar
How has the average Hobby_level changed over the years?,"SELECT acadyear, AVG(Hobby_level) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Is there a relationship between acadyear and hsc among students?,"SELECT acadyear, hsc FROM df;",Scatter
Who are the top 5 students based on ECategory?,"SELECT Name, ECategory FROM df ORDER BY ECategory DESC LIMIT 5;",Bar
What is the distribution of students based on result?,"SELECT result, COUNT(*) FROM df GROUP BY result;",Pie
Who are the bottom 5 students based on Hobby?,"SELECT Name, Hobby FROM df ORDER BY Hobby ASC LIMIT 5;",Bar
Who are the top 5 students based on result?,"SELECT Name, result FROM df ORDER BY result DESC LIMIT 5;",Bar
Who are the bottom 5 students based on result?,"SELECT Name, result FROM df ORDER BY result ASC LIMIT 5;",Bar
Who are the top 5 students based on hsc?,"SELECT Name, hsc FROM df ORDER BY hsc DESC LIMIT 5;",Bar
Is there a relationship between Hobby_level and cet among students?,"SELECT Hobby_level, cet FROM df;",Scatter
Who are the bottom 5 students based on acadyear?,"SELECT Name, acadyear FROM df ORDER BY acadyear ASC LIMIT 5;",Bar
Which sem has the highest and lowest values among students?,"SELECT Name, sem FROM df ORDER BY sem DESC LIMIT 1 UNION ALL SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 1;",Bar
How has the average stat changed over the years?,"SELECT acadyear, AVG(stat) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Is there a relationship between diploma and cet among students?,"SELECT diploma, cet FROM df;",Scatter
Who are the bottom 5 students based on ECategory?,"SELECT Name, ECategory FROM df ORDER BY ECategory ASC LIMIT 5;",Bar
What is the distribution of students based on Hobby_level?,"SELECT Hobby_level, COUNT(*) FROM df GROUP BY Hobby_level;",Pie
Who are the bottom 5 students based on gpa?,"SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 5;",Bar
Who are the bottom 5 students based on result?,"SELECT Name, result FROM df ORDER BY result ASC LIMIT 5;",Bar
How has the average sem changed over the years?,"SELECT acadyear, AVG(sem) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Which gpa has the highest and lowest values among students?,"SELECT Name, gpa FROM df ORDER BY gpa DESC LIMIT 1 UNION ALL SELECT Name, gpa FROM df ORDER BY gpa ASC LIMIT 1;",Bar
Who are the bottom 5 students based on result?,"SELECT Name, result FROM df ORDER BY result ASC LIMIT 5;",Bar
Is there a relationship between Hobby_level and hsc among students?,"SELECT Hobby_level, hsc FROM df;",Scatter
How has the average Hobby changed over the years?,"SELECT acadyear, AVG(Hobby) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
What is the distribution of students based on ssc?,"SELECT ssc, COUNT(*) FROM df GROUP BY ssc;",Bar
Which ssc has the highest and lowest values among students?,"SELECT Name, ssc FROM df ORDER BY ssc DESC LIMIT 1 UNION ALL SELECT Name, ssc FROM df ORDER BY ssc ASC LIMIT 1;",Bar
Who are the top 5 students based on cet?,"SELECT Name, cet FROM df ORDER BY cet DESC LIMIT 5;",Bar
What is the distribution of students based on gpa?,"SELECT gpa, COUNT(*) FROM df GROUP BY gpa;",Bar
Is there a relationship between ECategory and sem among students?,"SELECT ECategory, sem FROM df;",Scatter
How has the average Hobby changed over the years?,"SELECT acadyear, AVG(Hobby) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Is there a relationship between Hobby and hsc among students?,"SELECT Hobby, hsc FROM df;",Scatter
Is there a relationship between result and cet among students?,"SELECT result, cet FROM df;",Scatter
Who are the bottom 5 students based on diploma?,"SELECT Name, diploma FROM df ORDER BY diploma ASC LIMIT 5;",Bar
Is there a relationship between cet and diploma among students?,"SELECT cet, diploma FROM df;",Scatter
Who are the top 5 students based on hsc?,"SELECT Name, hsc FROM df ORDER BY hsc DESC LIMIT 5;",Bar
Who are the top 5 students based on Hobby?,"SELECT Name, Hobby FROM df ORDER BY Hobby DESC LIMIT 5;",Bar
What is the distribution of students based on diploma?,"SELECT diploma, COUNT(*) FROM df GROUP BY diploma;",Bar
Is there a relationship between ssc and diploma among students?,"SELECT ssc, diploma FROM df;",Scatter
Which sem has the highest and lowest values among students?,"SELECT Name, sem FROM df ORDER BY sem DESC LIMIT 1 UNION ALL SELECT Name, sem FROM df ORDER BY sem ASC LIMIT 1;",Bar
How has the average cet changed over the years?,"SELECT acadyear, AVG(cet) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Who are the bottom 5 students based on Hobby_level?,"SELECT Name, Hobby_level FROM df ORDER BY Hobby_level ASC LIMIT 5;",Bar
Who are the bottom 5 students based on diploma?,"SELECT Name, diploma FROM df ORDER BY diploma ASC LIMIT 5;",Bar
How has the average stat changed over the years?,"SELECT acadyear, AVG(stat) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average acadyear changed over the years?,"SELECT acadyear, AVG(acadyear) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
What is the distribution of students based on Hobby_level?,"SELECT Hobby_level, COUNT(*) FROM df GROUP BY Hobby_level;",Pie
Who are the bottom 5 students based on cet?,"SELECT Name, cet FROM df ORDER BY cet ASC LIMIT 5;",Bar
What is the distribution of students based on result?,"SELECT result, COUNT(*) FROM df GROUP BY result;",Pie
Is there a relationship between sem and diploma among students?,"SELECT sem, diploma FROM df;",Scatter
How has the average cet changed over the years?,"SELECT acadyear, AVG(cet) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average cet changed over the years?,"SELECT acadyear, AVG(cet) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average gpa changed over the years?,"SELECT acadyear, AVG(gpa) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
How has the average result changed over the years?,"SELECT acadyear, AVG(result) FROM df GROUP BY acadyear ORDER BY acadyear;",Line
Who are the top 5 students based on ssc?,"SELECT Name, ssc FROM df ORDER BY ssc DESC LIMIT 5;",Bar
